champion,lane_opponent,n_games,n_wins,winrate,lane_minions_first_10_minutes,max_cs_advantage_on_lane_opponent,max_level_lead_lane_opponent,turret_plates_taken,solo_kills,deaths,normalized_lane_minions_first_10_minutes,normalized_max_cs_advantage_on_lane_opponent,normalized_max_level_lead_lane_opponent,normalized_turret_plates_taken,normalized_solo_kills,normalized_deaths
Aatrox,Shen,69.0,40.0,0.5797101449275363,71.59420289855072,53.72463768115942,1.8840579710144927,2.9565217391304346,1.9275362318840579,5.666666666666667,0.6174382133316534,1.3794115407248053,-0.11380141314016011,0.738329411205756,-0.44973049040497937,0.6044668371347227
Aatrox,Shyvana,6.0,4.0,0.6666666666666666,73.16666666666667,39.5,2.1666666666666665,3.1666666666666665,3.1666666666666665,4.0,0.9046666030583165,0.3842479111799819,0.5314102915619171,0.993727138216339,0.8673262058723431,-0.9226206245425381
Aatrox,Singed,72.0,43.0,0.5972222222222222,77.29166666666667,41.72222222222222,2.111111111111111,2.5555555555555554,2.486111111111111,4.416666666666667,1.6581447636661593,0.5397158240991935,0.40457380260338954,0.2510188056453333,0.1439719677122349,-0.5408487591232227
Aatrox,Sion,45.0,26.0,0.5777777777777777,73.71111111111111,36.28888888888889,2.111111111111111,2.6222222222222222,4.0,4.6,1.0041155724045354,0.15959677701172123,0.40457380260338954,0.3320415328348978,1.7530660893337005,-0.37286913833872465
Aatrox,Sivir,1.0,1.0,1.0,57.0,7.0,2.0,4.0,2.0,1.0,-2.048358915283533,-1.8894703152634886,0.15090082468633334,2.0065112280858926,-0.3727096309735569,-3.671378055561607
Aatrox,Skarner,31.0,20.0,0.6451612903225806,74.2258064516129,54.193548387096776,2.032258064516129,2.2580645161290325,2.4516129032258065,5.096774193548387,1.09813052960083,1.412216796683705,0.22454781827515602,-0.11053422428659272,0.10730424135388837,0.08230144701282037
Aatrox,Smolder,54.0,45.0,0.8333333333333334,69.72222222222223,29.796296296296298,2.4074074074074074,2.7222222222222223,3.314814814814815,3.8333333333333335,0.2754996541332494,-0.2946286419005756,1.0810350770488724,0.45357562361924425,1.0247910740432513,-1.075329370710264
Aatrox,Soraka,1.0,1.0,1.0,68.0,13.0,2.0,4.0,0.0,5.0,-0.039083820329285444,-1.4697069503816171,0.15090082468633334,2.0065112280858926,-2.4984853512808143,-0.00636814753618178
Aatrox,Swain,7.0,5.0,0.7142857142857143,74.0,48.285714285714285,3.0,4.142857142857143,6.0,3.857142857142857,1.0568844132821222,0.9989014097570079,2.433957625939838,2.180131357777816,3.878841809640958,-1.0535138355434461
Aatrox,Sylas,23.0,17.0,0.7391304347826086,65.0,40.82608695652174,2.1739130434782608,2.869565217391304,2.869565217391304,4.478260869565218,-0.5870679371349893,0.47702169834590297,0.547954181426073,0.6326475931324114,0.5515406822035114,-0.4844129181481935
Aatrox,Syndra,4.0,1.0,0.25,68.5,23.75,1.75,4.0,1.75,5.0,0.05224686580499852,-0.7176309216349307,-0.41986337562704285,2.0065112280858926,-0.6384315960119641,-0.00636814753618178
Aatrox,TahmKench,34.0,22.0,0.6470588235294118,70.97058823529412,52.26470588235294,2.2058823529411766,2.588235294117647,2.0,4.794117647058823,0.5035279031744014,1.27727389333063,0.6209419308267612,0.290735828777473,-0.3727096309735569,-0.19500836339043176
Aatrox,Taliyah,2.0,2.0,1.0,68.0,26.0,1.5,3.5,1.5,4.5,-0.039083820329285444,-0.5602196598042289,-0.990627575940419,1.3988407741641604,-0.9041535610503713,-0.46449438603935994
Aatrox,Talon,8.0,5.0,0.625,69.5,35.375,2.125,1.875,3.25,4.875,0.23490823807356648,0.09566059782369525,0.43628292484302145,-0.5760882010814682,0.955900194218479,-0.12089970716197632
Aatrox,Taric,3.0,3.0,1.0,67.33333333333333,44.666666666666664,3.0,3.0,4.333333333333333,3.6666666666666665,-0.16085806850833162,0.7457108087171489,2.433957625939838,0.7911703202424285,2.1073620427182433,-1.2280381168779904
Aatrox,Teemo,49.0,28.0,0.5714285714285714,66.44897959183673,31.6734693877551,2.163265306122449,2.183673469387755,3.3877551020408165,5.510204081632653,-0.3223953365009423,-0.16330055967783347,0.5236447922379264,-0.20094470656856234,1.1023184198518872,0.46110760603849016
Aatrox,Thresh,1.0,1.0,1.0,71.0,104.0,3.0,2.0,0.0,6.0,0.5089002964764184,4.8967040836601,2.433957625939838,-0.42417058760103526,-2.4984853512808143,0.9098843294701746
Aatrox,Tristana,4.0,1.0,0.25,71.25,25.5,1.75,2.5,2.25,6.25,0.5545656395435604,-0.5951999402110516,-0.41986337562704285,0.18349986632069665,-0.10698766593514973,1.1389474487217637
Aatrox,Trundle,33.0,20.0,0.6060606060606061,72.6969696969697,26.90909090909091,2.0,2.393939393939394,2.1818181818181817,4.787878787878788,0.8188711100230802,-0.49661914997364226,0.15090082468633334,0.054600073064571805,-0.1794572927638064,-0.20072473356783296
Aatrox,Tryndamere,91.0,60.0,0.6593406593406593,67.56043956043956,24.395604395604394,1.879120879120879,2.2527472527472527,2.4615384615384617,4.483516483516484,-0.11937453341436997,-0.6724640760546928,-0.12507307436628812,-0.11699651199224771,0.1178539967896565,-0.479597448847157
Aatrox,TwistedFate,15.0,9.0,0.6,68.93333333333334,39.13333333333333,2.2,2.6666666666666665,2.3333333333333335,5.133333333333334,0.13140012712137866,0.35859570554831194,0.6075121849370347,0.3860566842946071,-0.018413677589013844,0.11579884939799945
Aatrox,Twitch,7.0,4.0,0.5714285714285714,73.14285714285714,42.57142857142857,2.142857142857143,2.857142857142857,3.5714285714285716,5.857142857142857,0.9003175227662061,0.5991267765361779,0.47705179629397676,0.6175501905505052,1.2975427206964314,0.7789911184692662
Aatrox,Udyr,44.0,32.0,0.7272727272727273,66.18181818181819,32.90909090909091,1.8863636363636365,2.1363636363636362,2.8181818181818183,4.613636363636363,-0.3711954062721353,-0.07685578509177105,-0.10853744818338286,-0.2584422819860176,0.4969258909703213,-0.360374786379547
Aatrox,Urgot,151.0,83.0,0.5496688741721855,71.7748344370861,29.90728476821192,1.8013245033112584,2.3642384105960264,1.913907284768212,5.397350993377484,0.6504326180355087,-0.2868638261615092,-0.30268661927131635,0.01850325300419973,-0.4642165328410879,0.35770568438687395
Aatrox,Varus,28.0,20.0,0.7142857142857143,60.535714285714285,24.535714285714285,1.75,2.6785714285714284,2.8214285714285716,5.964285714285714,-1.4025204919053822,-0.6626619095670667,-0.41986337562704285,0.40052502843560067,0.5003768255812098,0.8771610267199477
Aatrox,Vayne,69.0,35.0,0.5072463768115942,60.72463768115942,18.666666666666668,1.7391304347826086,2.0,1.9130434782608696,4.884057971014493,-1.368011485239736,-1.0732637724376273,-0.4446792104232767,-0.42417058760103526,-0.4651346622912637,-0.11260031878329521
Aatrox,Veigar,1.0,1.0,1.0,78.0,35.0,1.0,2.0,2.0,4.0,1.787529902356394,0.0694253875185783,-2.132155976567171,-0.42417058760103526,-0.3727096309735569,-0.9226206245425381
Aatrox,Velkoz,2.0,1.0,0.5,68.0,25.0,2.0,1.5,2.5,5.0,-0.039083820329285444,-0.6301802206178742,0.15090082468633334,-1.0318410415227672,0.15873429910325745,-0.00636814753618178
Aatrox,Vex,2.0,1.0,0.5,71.5,41.0,1.0,0.5,0.0,6.0,0.6002309826107024,0.4891887524004498,-2.132155976567171,-2.247181949366231,-2.4984853512808143,0.9098843294701746
Aatrox,Vi,4.0,2.0,0.5,58.75,15.25,1.5,1.25,2.5,7.5,-1.7287015138135389,-1.3122956885509154,-0.990627575940419,-1.3356762684836332,0.15873429910325745,2.284263044979709
Aatrox,Viego,12.0,8.0,0.6666666666666666,68.08333333333333,31.666666666666668,2.25,2.75,3.1666666666666665,4.25,-0.023862039306905652,-0.1637764818602391,0.7216650249997095,0.4873350932815626,0.8673262058723431,-0.6935575052909491
Aatrox,Viktor,1.0,1.0,1.0,80.0,36.0,2.0,5.0,4.0,3.0,2.15285264689353,0.13938594833222354,0.15090082468633334,3.2218521359293564,1.7530660893337005,-1.8388731015488944
Aatrox,Vladimir,141.0,93.0,0.6595744680851063,65.93617021276596,25.680851063829788,1.8936170212765957,2.2624113475177303,2.702127659574468,4.836879432624113,-0.41606580139420213,-0.5825474983617752,-0.0919775584257417,-0.10525134228041022,0.3735733346662247,-0.15582777144502036
Aatrox,Volibear,125.0,75.0,0.6,67.4,33.4,1.92,2.48,2.52,4.936,-0.14868064369042516,-0.04251150978325421,-0.031743719413947186,0.15919304816382734,0.17999205630633006,-0.06500830606458864
Aatrox,Warwick,89.0,55.0,0.6179775280898876,63.31460674157304,39.348314606741575,2.044943820224719,2.191011235955056,2.6741573033707864,5.359550561797753,-0.8949241825314515,0.37363591600038415,0.25351011912469334,-0.19202681868711546,0.34384398261315896,0.3230709453200362
Aatrox,Xerath,6.0,5.0,0.8333333333333334,74.33333333333333,40.166666666666664,2.0,1.8333333333333333,3.0,4.5,1.117771537371644,0.4308882850557452,0.15090082468633334,-0.626727405574946,0.6901782291800718,-0.46449438603935994
Aatrox,XinZhao,12.0,6.0,0.5,64.75,28.0,1.6666666666666667,2.3333333333333335,2.75,5.25,-0.6327332802021313,-0.42029853817693846,-0.6101181090648347,-0.019056951653213812,0.42445626414166465,0.2226949717154073
Aatrox,Yasuo,36.0,22.0,0.6111111111111112,66.61111111111111,28.25,2.361111111111111,1.9722222222222223,2.6944444444444446,4.388888888888889,-0.2927801707022959,-0.40280839797352713,0.9753380029167658,-0.45793005726335356,0.36540693857757434,-0.5663002168178436
Aatrox,Yone,228.0,138.0,0.6052631578947368,67.98684210526316,23.236842105263158,1.881578947368421,2.267543859649123,2.473684210526316,4.767543859649122,-0.04148725943808117,-0.7535317357366698,-0.11946116493579229,-0.09901359032712602,0.13076356594132,-0.2193566619280106
Aatrox,Yorick,60.0,36.0,0.6,69.01666666666667,25.2,1.8333333333333333,1.9166666666666667,2.4,4.366666666666666,0.14662190814375844,-0.6161881084551452,-0.22960864218925092,-0.5254489965879905,0.05244551308789448,-0.5866613829735412
Aatrox,Yuumi,1.0,1.0,1.0,75.0,63.0,2.0,1.0,1.0,9.0,1.2395457855506902,2.0283210903006452,0.15090082468633334,-1.6395114954444991,-1.4355974911271856,3.658641760489244
Aatrox,Zac,35.0,15.0,0.42857142857142855,73.17142857142858,48.91428571428571,1.9428571428571428,2.7142857142857144,2.7714285714285714,6.257142857142857,0.9055364191167385,1.042876619411299,0.0204404360432759,0.4439300608585819,0.447232432573528,1.1454921092718091
Aatrox,Zed,18.0,11.0,0.6111111111111112,71.27777777777777,27.11111111111111,1.6666666666666667,1.9444444444444444,1.9444444444444444,6.277777777777778,0.5596395665510194,-0.48248570334462315,-0.6101181090648347,-0.4916895269256722,-0.4317589565376474,1.1643989064163847
Aatrox,Zeri,14.0,8.0,0.5714285714285714,68.92857142857143,23.0,1.7857142857142858,2.5,2.2142857142857144,5.357142857142857,0.1305303110629566,-0.7701013422451647,-0.3383256327251317,0.18349986632069665,-0.14494794665492206,0.320864879966088
Aatrox,Ziggs,2.0,1.0,0.5,73.5,62.5,3.5,1.0,3.0,2.5,0.9655537271478383,1.9933408098938226,3.5754860265665904,-1.6395114954444991,0.6901782291800718,-2.2969993400520727
Aatrox,Zilean,4.0,3.0,0.75,69.75,26.75,1.5,1.0,2.0,3.0,0.28057358114070846,-0.507749239193995,-0.990627575940419,-1.6395114954444991,-0.3727096309735569,-1.8388731015488944
Aatrox,Zoe,4.0,1.0,0.25,70.5,33.0,1.25,2.0,1.25,6.75,0.4175696103421344,-0.07049573410871221,-1.5613917762537952,-0.42417058760103526,-1.1698755260887785,1.5970736872249418
Aatrox,Zyra,3.0,3.0,1.0,41.333333333333336,20.333333333333332,1.6666666666666667,1.0,2.3333333333333335,4.333333333333333,-4.910053747491097,-0.9566628377482187,-0.6101181090648347,-1.6395114954444991,-0.018413677589013844,-0.6172031322070863
Camille,Aatrox,368.0,221.0,0.6005434782608695,61.16032608695652,27.6875,1.872282608695652,1.858695652173913,2.6222826086956523,5.692934782608695,,,,,,
Camille,Ahri,3.0,1.0,0.3333333333333333,64.66666666666667,8.666666666666666,1.3333333333333333,0.0,0.6666666666666666,6.0,,,,,,
Camille,Akali,57.0,30.0,0.5263157894736842,62.05263157894737,21.964912280701753,1.456140350877193,1.2105263157894737,2.245614035087719,5.912280701754386,,,,,,
Camille,Akshan,10.0,9.0,0.9,62.6,30.5,2.1,2.9,2.3,4.7,,,,,,
Camille,Alistar,3.0,2.0,0.6666666666666666,61.333333333333336,28.0,2.0,1.0,4.333333333333333,8.0,,,,,,
Camille,Amumu,6.0,5.0,0.8333333333333334,70.33333333333333,37.833333333333336,2.5,2.8333333333333335,3.8333333333333335,5.0,,,,,,
Camille,Anivia,5.0,3.0,0.6,62.2,15.2,1.2,0.8,1.2,5.6,,,,,,
Camille,Annie,2.0,2.0,1.0,61.5,42.0,2.0,1.5,3.0,5.0,,,,,,
Camille,Aphelios,1.0,1.0,1.0,70.0,56.0,3.0,5.0,3.0,0.0,,,,,,
Camille,Ashe,1.0,1.0,1.0,76.0,2.0,1.0,0.0,2.0,7.0,,,,,,
Camille,AurelionSol,3.0,3.0,1.0,80.0,47.333333333333336,3.0,3.0,2.6666666666666665,2.6666666666666665,,,,,,
Camille,Aurora,60.0,32.0,0.5333333333333333,58.25,26.65,1.7,1.9,2.3666666666666667,4.933333333333334,,,,,,
Camille,Azir,3.0,1.0,0.3333333333333333,61.333333333333336,31.666666666666668,1.6666666666666667,1.6666666666666667,1.3333333333333333,6.333333333333333,,,,,,
Camille,Belveth,4.0,2.0,0.5,75.75,53.75,3.0,3.75,5.5,3.5,,,,,,
Camille,Blitzcrank,1.0,1.0,1.0,55.0,73.0,3.0,0.0,3.0,5.0,,,,,,
Camille,Braum,1.0,0.0,0.0,74.0,105.0,3.0,1.0,2.0,4.0,,,,,,
Camille,Briar,17.0,7.0,0.4117647058823529,67.52941176470588,36.76470588235294,1.9411764705882353,2.6470588235294117,2.7058823529411766,7.294117647058823,,,,,,
Camille,Caitlyn,2.0,2.0,1.0,55.5,43.0,3.5,2.0,4.0,4.0,,,,,,
Camille,Cassiopeia,15.0,8.0,0.5333333333333333,63.86666666666667,14.2,1.4666666666666666,1.8666666666666667,1.2666666666666666,5.533333333333333,,,,,,
Camille,Chogath,86.0,49.0,0.5697674418604651,65.81395348837209,31.290697674418606,1.7325581395348837,1.9651162790697674,2.395348837209302,5.186046511627907,,,,,,
Camille,Corki,3.0,1.0,0.3333333333333333,65.66666666666667,11.333333333333334,0.6666666666666666,0.6666666666666666,1.6666666666666667,7.0,,,,,,
Camille,Darius,324.0,182.0,0.5617283950617284,60.73148148148148,20.854938271604937,1.7839506172839505,1.8302469135802468,2.3055555555555554,5.558641975308642,,,,,,
Camille,Diana,2.0,2.0,1.0,59.5,33.5,2.5,3.5,4.5,4.0,,,,,,
Camille,DrMundo,117.0,71.0,0.6068376068376068,70.15384615384616,30.145299145299145,1.8205128205128205,2.1538461538461537,2.8461538461538463,4.777777777777778,,,,,,
Camille,Draven,5.0,3.0,0.6,55.0,17.4,2.2,2.8,1.2,2.2,,,,,,
Camille,Ekko,4.0,3.0,0.75,66.25,11.25,1.0,2.75,1.75,4.75,,,,,,
Camille,Elise,1.0,1.0,1.0,64.0,68.0,1.0,0.0,5.0,13.0,,,,,,
Camille,Ezreal,4.0,2.0,0.5,66.5,12.25,1.0,1.0,2.0,5.75,,,,,,
Camille,FiddleSticks,14.0,7.0,0.5,59.57142857142857,19.785714285714285,1.5714285714285714,1.1428571428571428,1.4285714285714286,6.571428571428571,,,,,,
Camille,Fiora,211.0,125.0,0.5924170616113744,63.317535545023695,25.0521327014218,1.9241706161137442,1.985781990521327,2.824644549763033,5.331753554502369,,,,,,
Camille,Fizz,1.0,0.0,0.0,78.0,68.0,2.0,1.0,0.0,6.0,,,,,,
Camille,Galio,9.0,6.0,0.6666666666666666,73.77777777777777,44.22222222222222,2.111111111111111,2.2222222222222223,3.3333333333333335,5.666666666666667,,,,,,
Camille,Gangplank,93.0,55.0,0.5913978494623656,63.623655913978496,31.602150537634408,1.881720430107527,1.935483870967742,2.806451612903226,5.397849462365591,,,,,,
Camille,Garen,248.0,157.0,0.6330645161290323,70.875,33.54032258064516,1.9838709677419355,2.3830645161290325,3.157258064516129,5.040322580645161,,,,,,
Camille,Gnar,112.0,64.0,0.5714285714285714,64.5,25.9375,1.8035714285714286,1.8125,2.6964285714285716,5.178571428571429,,,,,,
Camille,Gragas,116.0,64.0,0.5517241379310345,65.0603448275862,31.353448275862068,1.706896551724138,1.5517241379310345,2.1810344827586206,5.655172413793103,,,,,,
Camille,Graves,6.0,5.0,0.8333333333333334,64.33333333333333,19.333333333333332,1.8333333333333333,1.0,1.6666666666666667,2.8333333333333335,,,,,,
Camille,Gwen,191.0,110.0,0.5759162303664922,61.96335078534032,19.581151832460733,1.7225130890052356,1.9214659685863875,2.7539267015706805,5.5863874345549736,,,,,,
Camille,Hecarim,2.0,0.0,0.0,75.0,14.0,1.5,1.0,2.0,6.0,,,,,,
Camille,Heimerdinger,30.0,14.0,0.4666666666666667,55.7,19.066666666666666,1.4,0.6666666666666666,2.8666666666666667,6.166666666666667,,,,,,
Camille,Hwei,4.0,2.0,0.5,62.0,14.0,1.75,1.75,2.0,5.25,,,,,,
Camille,Illaoi,132.0,78.0,0.5909090909090909,58.121212121212125,15.992424242424242,1.4545454545454546,1.0606060606060606,2.4545454545454546,5.424242424242424,,,,,,
Camille,Irelia,66.0,44.0,0.6666666666666666,66.04545454545455,18.818181818181817,1.9090909090909092,2.0757575757575757,3.106060606060606,4.742424242424242,,,,,,
Camille,Ivern,2.0,1.0,0.5,60.5,21.0,2.0,1.5,2.5,7.5,,,,,,
Camille,JarvanIV,8.0,4.0,0.5,65.875,34.125,2.125,3.5,3.25,6.375,,,,,,
Camille,Jax,348.0,199.0,0.5718390804597702,62.42528735632184,24.936781609195403,1.6752873563218391,1.7614942528735633,2.117816091954023,5.718390804597701,,,,,,
Camille,Jayce,85.0,55.0,0.6470588235294118,63.870588235294115,19.623529411764707,1.7529411764705882,1.6823529411764706,2.8,5.729411764705882,,,,,,
Camille,Jhin,4.0,1.0,0.25,68.0,32.0,1.5,1.75,2.0,5.75,,,,,,
Camille,Jinx,2.0,0.0,0.0,64.5,4.0,1.0,0.5,1.5,7.5,,,,,,
Camille,KSante,140.0,96.0,0.6857142857142857,64.32857142857142,27.457142857142856,1.65,1.5285714285714285,1.9857142857142858,5.785714285714286,,,,,,
Camille,Kaisa,9.0,9.0,1.0,67.0,42.55555555555556,2.6666666666666665,2.0,4.666666666666667,5.666666666666667,,,,,,
Camille,Karma,11.0,5.0,0.45454545454545453,65.54545454545455,36.45454545454545,1.8181818181818181,1.8181818181818181,2.0,3.727272727272727,,,,,,
Camille,Karthus,2.0,1.0,0.5,65.0,41.5,2.0,2.0,2.5,6.0,,,,,,
Camille,Kassadin,4.0,3.0,0.75,65.0,30.0,2.25,1.5,3.5,5.5,,,,,,
Camille,Katarina,5.0,3.0,0.6,61.8,26.2,2.0,2.2,2.4,6.2,,,,,,
Camille,Kayle,54.0,32.0,0.5925925925925926,67.27777777777777,29.462962962962962,1.9814814814814814,2.388888888888889,2.740740740740741,4.814814814814815,,,,,,
Camille,Kayn,10.0,7.0,0.7,72.6,37.2,2.5,3.0,3.5,3.0,,,,,,
Camille,Kennen,57.0,33.0,0.5789473684210527,62.421052631578945,27.385964912280702,1.736842105263158,1.8421052631578947,2.3859649122807016,5.614035087719298,,,,,,
Camille,Khazix,2.0,1.0,0.5,74.5,45.0,2.0,1.5,4.0,5.5,,,,,,
Camille,Kindred,2.0,0.0,0.0,66.0,37.0,2.0,1.0,3.5,3.5,,,,,,
Camille,Kled,76.0,50.0,0.6578947368421053,62.51315789473684,30.13157894736842,1.8421052631578947,2.1315789473684212,2.789473684210526,5.4605263157894735,,,,,,
Camille,KogMaw,3.0,1.0,0.3333333333333333,62.666666666666664,31.333333333333332,2.3333333333333335,2.6666666666666665,4.0,7.0,,,,,,
Camille,Leblanc,8.0,7.0,0.875,64.125,21.125,1.875,3.5,2.125,4.625,,,,,,
Camille,LeeSin,6.0,6.0,1.0,70.33333333333333,57.666666666666664,2.6666666666666665,4.166666666666667,5.833333333333333,5.5,,,,,,
Camille,Leona,1.0,1.0,1.0,88.0,101.0,4.0,5.0,13.0,8.0,,,,,,
Camille,Lillia,2.0,2.0,1.0,78.5,45.5,2.0,3.0,2.5,2.5,,,,,,
Camille,Lissandra,2.0,2.0,1.0,67.0,30.5,2.0,1.5,2.0,6.0,,,,,,
Camille,Lucian,2.0,1.0,0.5,68.5,54.0,1.5,2.0,2.5,4.5,,,,,,
Camille,Lulu,2.0,2.0,1.0,49.5,15.5,1.5,2.0,3.0,6.5,,,,,,
Camille,Malphite,92.0,53.0,0.5760869565217391,68.09782608695652,37.608695652173914,1.8695652173913044,1.4673913043478262,2.0,5.163043478260869,,,,,,
Camille,Malzahar,5.0,4.0,0.8,69.6,26.6,2.0,1.6,2.8,5.6,,,,,,
Camille,Maokai,6.0,3.0,0.5,70.66666666666667,50.833333333333336,2.1666666666666665,1.3333333333333333,3.5,5.333333333333333,,,,,,
Camille,MasterYi,2.0,1.0,0.5,74.0,53.5,3.0,1.5,2.5,3.5,,,,,,
Camille,MissFortune,1.0,0.0,0.0,67.0,22.0,1.0,0.0,0.0,5.0,,,,,,
Camille,MonkeyKing,61.0,38.0,0.6229508196721312,63.81967213114754,32.52459016393443,1.8032786885245902,1.6557377049180328,2.2459016393442623,5.327868852459017,,,,,,
Camille,Mordekaiser,236.0,116.0,0.4915254237288136,61.94491525423729,24.64830508474576,1.6101694915254237,1.36864406779661,2.4533898305084745,5.995762711864407,,,,,,
Camille,Morgana,4.0,2.0,0.5,74.5,21.0,1.0,1.5,1.25,4.75,,,,,,
Camille,Naafiri,4.0,2.0,0.5,62.0,16.75,1.75,2.25,2.5,3.0,,,,,,
Camille,Nami,1.0,1.0,1.0,70.0,43.0,4.0,3.0,14.0,1.0,,,,,,
Camille,Nasus,158.0,103.0,0.6518987341772152,68.59493670886076,35.46835443037975,2.0063291139240507,2.2848101265822787,2.6645569620253164,4.80379746835443,,,,,,
Camille,Nautilus,4.0,3.0,0.75,56.5,26.5,1.5,1.5,1.75,6.25,,,,,,
Camille,Neeko,9.0,5.0,0.5555555555555556,60.0,37.333333333333336,1.7777777777777777,1.2222222222222223,2.5555555555555554,4.888888888888889,,,,,,
Camille,Nidalee,11.0,6.0,0.5454545454545454,57.09090909090909,20.09090909090909,1.6363636363636365,1.0909090909090908,1.0,5.090909090909091,,,,,,
Camille,Nilah,1.0,1.0,1.0,73.0,22.0,1.0,2.0,6.0,6.0,,,,,,
Camille,Nocturne,4.0,2.0,0.5,69.25,46.75,2.0,2.25,4.25,5.0,,,,,,
Camille,Nunu,1.0,0.0,0.0,44.0,3.0,2.0,0.0,1.0,8.0,,,,,,
Camille,Olaf,56.0,41.0,0.7321428571428571,65.5,27.321428571428573,1.9642857142857142,2.125,2.892857142857143,4.571428571428571,,,,,,
Camille,Orianna,2.0,1.0,0.5,65.0,55.0,2.0,0.5,0.0,3.0,,,,,,
Camille,Ornn,162.0,97.0,0.5987654320987654,67.41358024691358,32.888888888888886,1.6604938271604939,1.8148148148148149,2.067901234567901,5.135802469135802,,,,,,
Camille,Pantheon,82.0,49.0,0.5975609756097561,59.8780487804878,35.6219512195122,2.1463414634146343,1.9146341463414633,2.658536585365854,5.585365853658536,,,,,,
Camille,Poppy,108.0,64.0,0.5925925925925926,62.00925925925926,28.805555555555557,1.6018518518518519,1.5555555555555556,2.1944444444444446,5.481481481481482,,,,,,
Camille,Qiyana,7.0,3.0,0.42857142857142855,66.14285714285714,36.142857142857146,1.5714285714285714,1.5714285714285714,2.2857142857142856,7.285714285714286,,,,,,
Camille,Quinn,42.0,25.0,0.5952380952380952,66.07142857142857,32.73809523809524,2.0476190476190474,2.6666666666666665,2.642857142857143,5.071428571428571,,,,,,
Camille,Rakan,1.0,0.0,0.0,58.0,38.0,1.0,0.0,3.0,4.0,,,,,,
Camille,Rammus,6.0,2.0,0.3333333333333333,69.16666666666667,42.5,2.3333333333333335,3.1666666666666665,4.0,7.0,,,,,,
Camille,RekSai,5.0,3.0,0.6,70.6,31.0,2.0,3.6,4.2,6.2,,,,,,
Camille,Rell,1.0,1.0,1.0,64.0,9.0,2.0,3.0,0.0,4.0,,,,,,
Camille,Renekton,345.0,204.0,0.591304347826087,63.0463768115942,18.594202898550726,1.5507246376811594,1.6666666666666667,2.1739130434782608,5.71304347826087,,,,,,
Camille,Rengar,18.0,14.0,0.7777777777777778,67.27777777777777,33.111111111111114,2.5,2.3333333333333335,3.2222222222222223,4.333333333333333,,,,,,
Camille,Riven,234.0,134.0,0.5726495726495726,64.55555555555556,26.585470085470085,1.7863247863247864,2.0042735042735043,2.482905982905983,5.769230769230769,,,,,,
Camille,Rumble,36.0,19.0,0.5277777777777778,59.77777777777778,22.61111111111111,1.6944444444444444,1.7222222222222223,2.3333333333333335,6.611111111111111,,,,,,
Camille,Ryze,17.0,8.0,0.47058823529411764,62.35294117647059,13.764705882352942,1.3529411764705883,1.8235294117647058,2.235294117647059,5.529411764705882,,,,,,
Camille,Sejuani,15.0,8.0,0.5333333333333333,64.86666666666666,35.06666666666667,1.6,1.5333333333333334,2.8666666666666667,5.866666666666666,,,,,,
Camille,Senna,2.0,2.0,1.0,68.0,105.5,3.5,3.0,1.0,3.0,,,,,,
Camille,Seraphine,1.0,1.0,1.0,72.0,66.0,1.0,2.0,0.0,7.0,,,,,,
Camille,Sett,235.0,133.0,0.5659574468085107,64.77872340425532,29.425531914893618,1.8595744680851063,1.9659574468085106,2.753191489361702,5.459574468085107,,,,,,
Camille,Shaco,6.0,5.0,0.8333333333333334,78.0,75.0,3.0,2.3333333333333335,4.166666666666667,3.5,,,,,,
Camille,Shen,175.0,93.0,0.5314285714285715,66.07428571428571,41.142857142857146,1.6742857142857144,1.9428571428571428,1.6457142857142857,5.662857142857143,,,,,,
Camille,Shyvana,7.0,4.0,0.5714285714285714,63.714285714285715,16.857142857142858,2.0,1.1428571428571428,5.0,6.142857142857143,,,,,,
Camille,Singed,84.0,46.0,0.5476190476190477,74.13095238095238,35.88095238095238,2.011904761904762,2.3452380952380953,3.392857142857143,5.2023809523809526,,,,,,
Camille,Sion,91.0,54.0,0.5934065934065934,62.34065934065934,19.46153846153846,1.7802197802197801,1.8571428571428572,3.7362637362637363,5.681318681318682,,,,,,
Camille,Sivir,1.0,0.0,0.0,73.0,26.0,3.0,1.0,3.0,6.0,,,,,,
Camille,Skarner,34.0,20.0,0.5882352941176471,64.70588235294117,31.852941176470587,1.6764705882352942,1.5588235294117647,2.176470588235294,6.4411764705882355,,,,,,
Camille,Smolder,29.0,18.0,0.6206896551724138,67.89655172413794,26.655172413793103,2.3793103448275863,1.9310344827586208,3.7586206896551726,4.758620689655173,,,,,,
Camille,Soraka,5.0,2.0,0.4,57.6,69.8,2.0,3.4,2.0,7.0,,,,,,
Camille,Swain,7.0,6.0,0.8571428571428571,67.85714285714286,33.0,2.142857142857143,4.0,2.7142857142857144,3.857142857142857,,,,,,
Camille,Sylas,16.0,10.0,0.625,65.625,38.9375,1.75,2.5,2.625,6.875,,,,,,
Camille,Syndra,4.0,2.0,0.5,59.0,20.75,2.0,3.0,5.25,7.25,,,,,,
Camille,TahmKench,86.0,55.0,0.6395348837209303,64.8953488372093,32.674418604651166,1.7325581395348837,1.6744186046511629,1.8372093023255813,5.046511627906977,,,,,,
Camille,Taliyah,1.0,1.0,1.0,65.0,51.0,3.0,0.0,5.0,6.0,,,,,,
Camille,Talon,1.0,1.0,1.0,72.0,40.0,3.0,2.0,6.0,3.0,,,,,,
